transaction_id,amount,transaction_type,time_of_day,customer_id,location,flagged_fraud
595,8968.916214961058,debit,afternoon,575,online,no
596,4744.876786226095,debit,night,68,in-store,no
597,6678.901807825062,refund,night,718,online,no
598,1731.475513304282,refund,evening,912,online,no
599,1930.9672978986212,credit,morning,980,in-store,no
600,418.2774765021238,refund,evening,408,online,no
601,1697.6612800909238,credit,morning,518,in-store,no
602,2793.1174869292668,debit,evening,119,in-store,no
603,1778.3347379247007,refund,evening,825,in-store,no
604,896.1383122329855,refund,morning,31,online,no
605,1215.1523522950022,refund,morning,518,in-store,no
606,4613.17989264693,debit,morning,483,online,no
607,2071.273846873867,credit,morning,207,in-store,no
608,3649.055911870274,debit,afternoon,669,in-store,no
609,5039.13853584002,debit,morning,579,online,no
610,6907.044338007359,refund,evening,971,online,no
611,402.72827701257836,credit,evening,387,online,no
612,7996.109885101336,debit,afternoon,412,online,no
613,6282.724891014169,refund,morning,842,online,no
614,826.7727291692304,debit,evening,370,online,no
615,8737.050454826704,debit,afternoon,353,in-store,no
616,9209.515281312813,refund,evening,944,online,no
617,620.1688189500888,refund,afternoon,336,in-store,no
618,2776.0077049905653,credit,afternoon,891,in-store,no
619,8063.9507851326825,debit,night,906,in-store,no
620,7485.114306932747,refund,night,289,in-store,no
621,1853.3649833702095,refund,morning,996,in-store,no
622,2101.399740133736,credit,night,963,online,no
623,3711.016306885906,credit,afternoon,965,in-store,no
624,4850.384622058303,refund,evening,140,in-store,no
625,6186.365167587656,credit,evening,953,in-store,no
626,3695.4472593020264,refund,morning,300,online,no
627,4630.721814170148,debit,night,13,online,no
628,7477.234671956227,credit,morning,664,online,no
629,376.465196877073,debit,afternoon,428,online,no
630,2531.8450739967675,debit,night,825,in-store,no
631,7136.362362986679,debit,morning,864,online,no
632,8953.116308495122,refund,evening,400,in-store,no
633,5121.657646735504,debit,evening,992,online,no
634,5325.813717800504,debit,morning,109,online,no
635,1080.6483932843628,debit,morning,485,online,no
636,4479.649544566312,refund,morning,888,online,no
637,5330.846491885682,debit,afternoon,356,in-store,no
638,2432.2803313109494,debit,afternoon,149,online,no
639,2699.739877184316,credit,evening,879,in-store,no
640,3779.06878941518,refund,afternoon,716,in-store,no
641,210.5112657994864,debit,afternoon,307,in-store,no
642,3227.570864175951,credit,night,533,in-store,no
643,2122.365589895481,refund,afternoon,60,in-store,no
644,3281.6985482573673,refund,night,435,in-store,no
645,1206.4236968743196,refund,afternoon,21,in-store,no
646,8906.36753459155,refund,evening,875,online,no
647,5939.9886110049465,refund,morning,382,in-store,no
648,6794.232168253451,refund,evening,245,online,no
649,7893.82067368731,debit,afternoon,902,online,no
650,4989.437567301282,debit,morning,73,in-store,no
651,878.3336779933627,debit,morning,449,in-store,no
652,5375.694352767292,debit,morning,76,online,no
653,5872.542769028582,credit,night,698,online,no
654,7456.940347101457,debit,evening,590,in-store,no
655,4322.278866834497,refund,night,390,in-store,no
656,1284.527224927682,debit,morning,577,online,no
657,2844.9212989292573,debit,evening,342,online,no
658,3637.1921410223645,refund,evening,290,in-store,no
659,6462.713240902696,debit,afternoon,568,online,no
660,5712.0752636424295,debit,night,331,online,no
661,3567.4062917194838,debit,night,259,in-store,no
662,9865.287335441868,credit,afternoon,426,online,no
663,6061.690445375302,debit,night,702,in-store,no
664,2379.8956494425847,refund,morning,6,in-store,no
665,1026.8069014778334,refund,morning,6,in-store,no
666,1537.062800451477,debit,night,191,online,no
667,2467.1177065612364,debit,afternoon,148,in-store,no
668,1615.2069188629612,debit,evening,405,online,no
669,1873.8045702725447,refund,night,258,in-store,no
670,2858.1007352515326,refund,evening,730,in-store,no
671,1742.0022169946008,credit,afternoon,479,online,no
672,8968.686592017988,credit,evening,90,online,no
673,811.5351191598056,credit,afternoon,824,online,no
674,5249.868781806844,refund,afternoon,864,in-store,no
675,4109.864301626719,credit,morning,10,online,no
676,9823.962382916978,debit,morning,87,in-store,no
677,1129.268632658843,debit,afternoon,762,online,no
678,3984.577434466959,refund,night,838,in-store,no
679,9695.009628420936,credit,morning,151,in-store,no
680,8656.416187680863,debit,afternoon,988,in-store,no
681,8172.549988783307,refund,evening,625,in-store,no
682,2586.449242178949,credit,evening,30,online,no
683,1717.1669980267575,debit,night,128,online,no
684,6689.745767045066,credit,evening,78,in-store,no
685,9294.466131384583,refund,evening,421,in-store,no
686,5572.061301209159,credit,afternoon,55,online,no
687,5720.410767804299,refund,evening,480,online,no
688,2806.991145666239,credit,evening,305,online,no
689,7697.23440258745,debit,evening,546,online,no
690,1878.5670480896586,refund,evening,105,online,yes
691,3243.5555716783942,refund,afternoon,172,online,no
692,4260.110021778004,refund,evening,499,in-store,no
693,5081.027683057706,credit,night,22,online,no
694,2431.6732268266514,credit,morning,287,online,no
695,1157.2198791446433,debit,night,391,in-store,no
696,6110.0942239919095,refund,morning,617,online,no
697,2893.419226870155,refund,night,149,online,no
698,5816.569832011896,credit,morning,272,online,no
699,1552.0835255892812,credit,morning,788,in-store,no
700,4816.589617529627,debit,morning,299,online,no
701,5330.568431190342,debit,morning,172,in-store,no
702,527.7171328560448,credit,afternoon,47,online,no
703,3372.6767391572666,refund,night,626,in-store,no
704,1352.8026226203526,debit,morning,787,online,no
705,643.1159550229497,credit,night,816,online,no
706,9899.702721575553,credit,evening,992,online,no
707,3230.3149112974825,refund,morning,207,in-store,no
708,8100.645714087802,credit,night,453,online,no
709,2553.860141090001,credit,afternoon,395,online,no
710,6818.212195017053,debit,night,975,in-store,no
711,7604.676320297968,credit,morning,925,in-store,no
712,5960.431018672364,credit,evening,754,in-store,no
713,4721.046123616082,debit,night,301,online,no
714,4124.290732331213,refund,evening,708,in-store,no
715,3495.193982764523,refund,afternoon,676,online,no
716,9295.99615103578,debit,night,176,in-store,yes
717,8307.887883799414,debit,night,855,in-store,no
718,9650.61883755846,refund,afternoon,783,online,no
719,1251.7292626205917,refund,afternoon,110,online,no
720,7311.366077284406,refund,afternoon,684,online,no
721,9384.021163642168,refund,morning,963,online,no
722,1820.5183309949448,refund,morning,864,in-store,no
723,674.2977109941072,debit,night,202,in-store,no
724,7413.79528640769,credit,night,168,in-store,no
725,5748.98640066732,refund,night,614,online,no
726,8419.869479815137,refund,evening,86,online,no
727,1406.326042496632,credit,afternoon,654,in-store,no
728,7954.720445480303,credit,night,959,in-store,no
729,2024.2569272769679,credit,afternoon,849,online,no
730,1644.922869228388,credit,morning,725,in-store,no
731,1651.0153213306194,credit,afternoon,51,in-store,no
732,8147.601455111508,credit,evening,112,in-store,no
733,6655.32023475504,debit,evening,463,online,no
734,5235.423593443502,credit,afternoon,442,in-store,no
735,3594.7165363937897,credit,evening,271,online,no
736,8773.233402722952,debit,evening,577,in-store,no
737,3930.5266231521273,credit,morning,344,online,no
738,8167.828400321056,refund,night,183,in-store,yes
739,4396.957736616482,refund,evening,503,in-store,no
740,3775.6748499548266,credit,night,844,in-store,no
741,4632.171058839368,debit,afternoon,10,online,no
742,3020.764962899779,refund,afternoon,494,in-store,no
743,7478.617707960749,debit,evening,234,in-store,yes
744,5032.176697023867,refund,afternoon,298,online,no
745,2329.8048245167047,credit,morning,244,online,no
746,8996.74998701294,debit,evening,509,in-store,no
747,3845.073301518382,debit,evening,351,in-store,no
748,5440.093082528746,debit,evening,267,in-store,no
749,9065.656388535825,refund,afternoon,630,in-store,no
750,6246.137579180781,refund,afternoon,656,in-store,no
751,1177.8114266765572,refund,evening,893,online,no
752,9398.922914898616,credit,night,201,in-store,no
753,6280.8034501834645,refund,afternoon,239,online,no
754,3355.7070904242905,credit,afternoon,334,online,no
755,1401.3280059072388,debit,evening,915,in-store,no
756,7942.311640810257,debit,night,415,online,no
757,6204.52683172585,credit,evening,969,in-store,no
758,5339.276308843452,refund,afternoon,484,online,no
759,8939.986904679066,credit,evening,437,online,no
760,7888.086140133062,debit,evening,999,in-store,no
761,1525.2320485301843,debit,evening,246,in-store,no
762,3124.103457277527,credit,night,858,online,no
763,2492.4065067465126,refund,evening,8,in-store,no
764,7442.023462801043,refund,afternoon,152,in-store,no
765,344.98902301043603,credit,evening,392,online,no
766,5703.197951864452,credit,night,211,online,no
767,7626.9622705494985,refund,morning,367,online,no
768,8768.888711249878,debit,night,944,in-store,no
769,3427.3966696719153,credit,evening,670,in-store,no
770,8214.360473673409,refund,morning,570,in-store,no
771,1115.2110521825202,refund,evening,86,online,no
772,8466.058394427837,debit,night,55,in-store,no
773,1283.6117366965043,debit,morning,713,online,no
774,3978.900032698069,debit,morning,634,online,no
775,7974.980704137741,debit,evening,446,online,no
776,1507.6750992142502,debit,evening,620,online,no
777,2300.2214383740884,credit,night,304,online,no
778,7225.303158246732,refund,evening,132,online,no
779,7203.165000095283,credit,morning,421,online,no
780,6415.06485252412,credit,afternoon,904,in-store,no
781,6942.544960226329,credit,afternoon,385,online,no
782,5431.817189042486,credit,night,988,in-store,no
783,2525.472598480458,credit,evening,198,in-store,no
784,3463.502975104155,debit,night,47,in-store,no
785,1824.1611908462423,debit,afternoon,740,in-store,no
786,9085.421107722947,refund,afternoon,757,in-store,no
787,5838.084029713544,credit,evening,203,online,no
788,4014.5056534687624,refund,morning,261,in-store,no
789,4625.437978404885,debit,evening,690,in-store,no
790,9473.360562722035,debit,afternoon,24,in-store,no
791,1541.9805171296412,debit,morning,687,online,no
792,5866.436021847804,credit,night,786,in-store,no
793,5063.827902055815,credit,afternoon,340,in-store,no
794,6118.427811992132,debit,night,412,in-store,no
795,190.9207363701967,refund,morning,973,in-store,no
796,8722.517850352073,refund,night,261,online,no
797,9321.861642011288,debit,afternoon,286,in-store,no
798,5655.680504056198,refund,evening,513,online,no
799,6969.5417305301535,debit,night,86,online,no
800,9225.768817961183,refund,afternoon,850,in-store,no
801,7075.313956790852,debit,afternoon,430,in-store,no
802,1533.8650387134708,refund,morning,581,online,no
803,5767.120718066463,credit,afternoon,31,in-store,no
804,6071.08331336473,debit,evening,710,in-store,no
805,4247.065406310836,debit,evening,603,in-store,no
806,7367.077913890981,refund,night,440,online,no
807,9344.326477542458,debit,night,985,online,no
808,9256.429443938696,debit,night,349,in-store,no
809,4513.88532032728,debit,night,895,in-store,no
810,1141.248077949145,credit,evening,412,online,no
811,9848.563577633722,credit,morning,528,online,no
812,8390.591883594881,refund,night,310,online,no
813,1255.380185220636,credit,morning,949,online,no
814,9209.21040734755,refund,afternoon,396,online,no
815,8700.264657000662,credit,afternoon,788,online,no
816,5193.19219068946,refund,night,338,online,no
817,5916.841603091843,credit,afternoon,674,in-store,no
818,3996.0370116626013,credit,morning,437,online,no
819,557.068771832093,refund,morning,704,online,no
820,3358.6204440425504,debit,afternoon,663,in-store,no
821,8030.505951494134,debit,night,365,in-store,no
822,56.273909815982556,credit,morning,923,in-store,no
823,3341.6567251945303,refund,morning,113,online,no
824,3987.705248973524,debit,evening,785,online,no
825,5378.582073349849,refund,night,176,in-store,no
826,9199.357607963477,debit,evening,149,in-store,no
827,3469.9964837159528,refund,afternoon,178,in-store,no
828,3476.0624869433145,credit,afternoon,936,online,yes
829,7377.637468616386,refund,evening,382,in-store,no
830,4527.657229489174,debit,night,223,online,no
831,2253.8021811704198,credit,morning,259,online,no
832,4529.870766165607,refund,afternoon,785,online,no
833,1417.1616335942006,debit,night,189,online,no
834,1772.1059951971708,credit,night,306,in-store,no
835,4988.694049667402,refund,afternoon,378,in-store,no
836,4195.065240550433,debit,afternoon,602,in-store,no
837,9149.31055167032,refund,night,343,online,no
838,3630.315052175165,refund,morning,774,in-store,no
839,5810.077619277654,credit,evening,156,online,no
840,6326.320236316108,credit,afternoon,712,online,no
841,140.81362131745303,debit,evening,55,online,no
842,6638.7383464469385,credit,night,766,in-store,no
843,1788.5793090288169,debit,evening,442,online,no
844,9611.092471519856,refund,morning,685,online,no
845,1495.1406502535983,refund,night,200,in-store,no
846,4152.094996032967,debit,morning,403,in-store,no
847,862.6431841056522,refund,night,614,in-store,no
848,9968.773775941014,credit,morning,797,online,no
849,5026.928153209114,refund,night,663,online,no
850,5957.8963230272375,credit,morning,623,in-store,no
851,680.0940091103905,debit,night,928,online,no
852,7502.105099287786,debit,morning,778,online,no
853,2106.956875024902,refund,night,603,in-store,no
854,8981.56235151273,refund,morning,177,in-store,no
855,2059.3450084152514,credit,afternoon,449,in-store,no
